bw	num	pct	qlen	maxq	avgq	maxd	avgd	rate
0.5	3	0.62	6	16.5	0.3	257	4	38.1 (0.60)
0.5	3	0.62	7	16.5	0.3	257	5	38.3 (0.60)
0.5	3	0.62	8	16.5	0.2	257	3	38.4 (0.60)
0.5	3	0.64	2	16.5	0.2	257	3	36.0 (0.56)
0.5	3	0.64	3	16.5	0.3	257	4	37.5 (0.59)
0.5	3	0.64	4	16.5	0.4	257	6	38.3 (0.60)
0.5	3	0.64	5	16.5	0.3	257	4	39.0 (0.61)
0.5	3	0.64	6	16.5	0.4	257	5	39.4 (0.62)
0.5	3	0.64	7	16.5	0.2	257	2	39.4 (0.62)
0.5	3	0.64	8	16.5	0.3	257	4	39.6 (0.62)
0.5	3	0.66	2	16.5	0.3	257	5	36.7 (0.57)
0.5	3	0.66	3	16.5	0.4	257	5	38.9 (0.61)
0.5	3	0.66	4	16.5	0.4	257	6	39.5 (0.62)
0.5	3	0.66	5	16.5	0.4	257	5	40.0 (0.63)
0.5	3	0.66	6	16.5	0.3	257	4	40.6 (0.63)
0.5	3	0.66	7	16.5	0.3	257	5	40.9 (0.64)
0.5	3	0.66	8	18.0	0.3	281	4	40.9 (0.64)
0.5	3	0.68	2	16.5	0.3	257	4	40.0 (0.63)
0.5	3	0.68	3	16.5	0.4	257	6	40.9 (0.64)
0.5	3	0.68	4	16.5	0.5	257	7	41.4 (0.65)
0.5	3	0.68	5	16.5	0.3	257	5	41.7 (0.65)
0.5	3	0.68	6	16.5	0.4	257	6	42.2 (0.66)
0.5	3	0.68	7	18.0	0.4	281	6	42.3 (0.66)
0.5	3	0.68	8	21.0	0.5	328	8	42.0 (0.66)
0.5	3	0.70	2	16.5	0.3	257	4	39.7 (0.62)
0.5	3	0.70	3	16.5	0.3	257	4	41.7 (0.65)
0.5	3	0.70	4	16.5	0.3	257	5	42.5 (0.66)
0.5	3	0.70	5	16.5	0.4	257	6	43.2 (0.67)
0.5	3	0.70	6	18.0	0.4	281	6	43.3 (0.68)
0.5	3	0.70	7	21.0	0.4	328	6	43.4 (0.68)
0.5	3	0.70	8	24.0	0.3	375	5	43.5 (0.68)
0.5	3	0.72	2	16.5	0.4	257	5	40.4 (0.63)
0.5	3	0.72	3	16.5	0.4	257	6	42.6 (0.67)
0.5	3	0.72	4	16.5	0.5	257	7	42.9 (0.67)
0.5	3	0.72	5	16.5	0.7	257	10	43.5 (0.68)
0.5	3	0.72	6	19.5	0.4	304	6	44.1 (0.69)
0.5	3	0.72	7	24.0	0.5	375	7	44.5 (0.69)
0.5	3	0.72	8	27.0	0.6	421	8	44.6 (0.70)
0.5	3	0.74	2	16.5	0.3	257	4	41.3 (0.65)
0.5	3	0.74	3	16.5	0.6	257	9	43.4 (0.68)
0.5	3	0.74	4	16.5	0.6	257	8	44.0 (0.69)
0.5	3	0.74	5	18.0	0.6	281	9	44.8 (0.70)
0.5	3	0.74	6	24.0	0.5	375	7	45.6 (0.71)
0.5	3	0.74	7	27.0	0.6	421	8	45.5 (0.71)
0.5	3	0.74	8	31.5	0.6	492	9	45.9 (0.72)
0.5	3	0.76	2	16.5	0.5	257	8	42.4 (0.66)
0.5	3	0.76	3	16.5	0.5	257	7	44.6 (0.70)
0.5	3	0.76	4	18.0	0.5	281	7	44.8 (0.70)
0.5	3	0.76	5	22.5	0.7	351	10	45.5 (0.71)
0.5	3	0.76	6	28.5	0.6	445	8	46.6 (0.73)
0.5	3	0.76	7	30.0	0.5	468	8	47.3 (0.74)
0.5	3	0.76	8	31.5	0.8	492	11	47.0 (0.74)
0.5	3	0.78	2	16.5	0.5	257	7	45.0 (0.70)
0.5	3	0.78	3	18.0	0.4	281	6	46.4 (0.73)
0.5	3	0.78	4	19.5	0.6	304	9	46.6 (0.73)
0.5	3	0.78	5	27.0	0.7	421	11	47.6 (0.74)
0.5	3	0.78	6	31.5	0.7	492	10	47.8 (0.75)
0.5	3	0.78	7	31.5	0.7	492	10	48.5 (0.76)
0.5	3	0.78	8	31.5	0.8	492	12	48.5 (0.76)
0.5	3	0.80	2	16.5	0.6	257	8	45.7 (0.71)
0.5	3	0.80	3	22.5	0.8	351	12	47.1 (0.74)
0.5	3	0.80	4	24.0	0.8	375	12	48.3 (0.75)
0.5	3	0.80	5	31.5	1.0	492	16	49.0 (0.76)
0.5	3	0.80	6	31.5	1.0	492	15	48.9 (0.76)
0.5	3	0.80	7	31.5	0.9	492	13	49.2 (0.77)
0.5	3	0.80	8	31.5	0.9	492	14	49.6 (0.78)
0.5	3	0.82	2	19.5	0.8	304	12	46.8 (0.73)
0.5	3	0.82	3	21.0	0.9	328	14	48.2 (0.75)
0.5	3	0.82	4	31.5	1.1	492	17	49.0 (0.77)
0.5	3	0.82	5	31.5	1.2	492	19	49.2 (0.77)
0.5	3	0.82	6	31.5	1.3	492	20	50.1 (0.78)
0.5	3	0.82	7	31.5	1.1	492	17	50.6 (0.79)
0.5	3	0.82	8	31.5	1.2	492	19	50.8 (0.79)
0.5	3	0.84	2	16.5	1.0	257	15	48.4 (0.76)
0.5	3	0.84	3	28.5	1.4	445	21	49.7 (0.78)
0.5	3	0.84	4	31.5	1.4	492	21	50.6 (0.79)
0.5	3	0.84	5	31.5	1.3	492	20	51.7 (0.81)
0.5	3	0.84	6	31.5	1.4	492	21	51.2 (0.80)
0.5	3	0.84	7	31.5	1.6	492	24	51.3 (0.80)
0.5	3	0.84	8	31.5	1.5	492	23	51.9 (0.81)
0.5	3	0.86	2	19.5	1.4	304	21	50.2 (0.78)
0.5	3	0.86	3	27.0	1.5	421	22	51.1 (0.80)
0.5	3	0.86	4	31.5	1.6	492	25	52.2 (0.81)
0.5	3	0.86	5	31.5	1.7	492	26	52.3 (0.82)
0.5	3	0.86	6	31.5	1.8	492	28	52.7 (0.82)
0.5	3	0.86	7	31.5	1.9	492	29	52.9 (0.83)
0.5	3	0.86	8	31.5	2.2	492	34	52.7 (0.82)
0.5	3	0.88	2	19.5	1.3	304	19	52.2 (0.82)
0.5	3	0.88	3	31.5	2.1	492	32	52.5 (0.82)
0.5	3	0.88	4	31.5	2.3	492	35	53.9 (0.84)
0.5	3	0.88	5	31.5	2.5	492	38	54.1 (0.85)
0.5	3	0.88	6	31.5	2.7	492	41	54.3 (0.85)
0.5	3	0.88	7	31.5	2.9	492	44	54.1 (0.85)
0.5	3	0.88	8	31.5	2.8	492	43	54.3 (0.85)
0.5	3	0.90	2	25.5	1.8	398	28	53.4 (0.83)
0.5	3	0.90	3	31.5	2.4	492	37	54.5 (0.85)
0.5	3	0.90	4	31.5	2.8	492	43	55.1 (0.86)
0.5	3	0.90	5	31.5	3.0	492	46	55.1 (0.86)
0.5	3	0.90	6	31.5	3.3	492	51	55.2 (0.86)
0.5	3	0.90	7	31.5	3.6	492	55	55.7 (0.87)
0.5	3	0.90	8	31.5	3.9	492	61	55.7 (0.87)
0.5	3	0.92	2	31.5	2.7	492	42	56.0 (0.87)
0.5	3	0.92	3	31.5	3.3	492	52	56.4 (0.88)
0.5	3	0.92	4	31.5	3.8	492	59	56.8 (0.89)
0.5	3	0.92	5	31.5	4.2	492	65	56.9 (0.89)
0.5	3	0.92	6	31.5	4.3	492	66	56.6 (0.88)
0.5	3	0.92	7	31.5	4.5	492	69	56.9 (0.89)
0.5	3	0.92	8	31.5	4.3	492	66	57.0 (0.89)
0.5	3	0.94	2	31.5	5.2	492	80	58.0 (0.91)
0.5	3	0.94	3	31.5	4.9	492	76	58.3 (0.91)
0.5	3	0.94	4	31.5	5.2	492	81	58.2 (0.91)
0.5	3	0.94	5	31.5	5.0	492	78	58.2 (0.91)
0.5	3	0.94	6	31.5	4.9	492	75	58.3 (0.91)
0.5	3	0.94	7	31.5	5.5	492	86	58.3 (0.91)
0.5	3	0.94	8	31.5	5.6	492	86	58.3 (0.91)
0.5	3	0.96	2	31.5	5.5	492	86	59.7 (0.93)
0.5	3	0.96	3	31.5	4.9	492	75	59.4 (0.93)
0.5	3	0.96	4	31.5	5.8	492	89	59.5 (0.93)
0.5	3	0.96	5	31.5	6.3	492	98	59.5 (0.93)
0.5	3	0.96	6	31.5	7.7	492	120	59.5 (0.93)
0.5	3	0.96	7	31.5	7.8	492	122	59.5 (0.93)
0.5	3	0.96	8	31.5	8.2	492	128	59.5 (0.93)
0.5	3	0.98	2	31.5	13.9	492	216	60.7 (0.95)
0.5	3	0.98	3	31.5	13.0	492	203	60.7 (0.95)
0.5	3	0.98	4	31.5	11.3	492	175	60.7 (0.95)
0.5	3	0.98	5	31.5	10.5	492	163	60.7 (0.95)
0.5	3	0.98	6	31.5	10.2	492	159	60.7 (0.95)
0.5	3	0.98	7	31.5	7.9	492	123	60.7 (0.95)
0.5	3	0.98	8	31.5	7.9	492	123	60.7 (0.95)
0.5	3	1.00	2	31.5	21.4	492	334	61.9 (0.97)
0.5	3	1.00	3	31.5	21.4	492	334	61.9 (0.97)
0.5	3	1.00	4	31.5	21.4	492	334	61.9 (0.97)
0.5	3	1.00	5	31.5	21.4	492	334	61.9 (0.97)
0.5	3	1.00	6	31.5	21.4	492	334	61.9 (0.97)
0.5	3	1.00	7	31.5	21.4	492	334	61.9 (0.97)
0.5	3	1.00	8	31.5	21.4	492	334	61.9 (0.97)
0.5	4	0.50	2	16.5	0.1	257	1	29.5 (0.46)
0.5	4	0.50	3	22.5	0.2	351	3	31.0 (0.48)
0.5	4	0.50	4	22.5	0.3	351	4	31.1 (0.49)
0.5	4	0.50	5	22.5	0.2	351	3	31.1 (0.49)
0.5	4	0.50	6	22.5	0.2	351	2	31.1 (0.49)
0.5	4	0.50	7	22.5	0.2	351	2	31.1 (0.49)
0.5	4	0.50	8	22.5	0.1	351	0	31.1 (0.49)
0.5	4	0.52	2	16.5	0.2	257	3	29.7 (0.46)
0.5	4	0.52	3	22.5	0.3	351	4	31.4 (0.49)
0.5	4	0.52	4	22.5	0.2	351	3	31.9 (0.50)
0.5	4	0.52	5	22.5	0.2	351	3	32.3 (0.50)
0.5	4	0.52	6	22.5	0.3	351	4	32.4 (0.51)
0.5	4	0.52	7	22.5	0.3	351	4	32.3 (0.51)
0.5	4	0.52	8	22.5	0.2	351	3	32.3 (0.50)
0.5	4	0.54	2	16.5	0.2	257	3	31.0 (0.48)
0.5	4	0.54	3	22.5	0.3	351	4	33.2 (0.52)
0.5	4	0.54	4	22.5	0.4	351	6	33.2 (0.52)
0.5	4	0.54	5	22.5	0.3	351	4	33.1 (0.52)
0.5	4	0.54	6	22.5	0.2	351	3	33.5 (0.52)
0.5	4	0.54	7	22.5	0.4	351	5	33.5 (0.52)
0.5	4	0.54	8	22.5	0.2	351	3	33.6 (0.52)
0.5	4	0.56	2	16.5	0.3	257	4	31.8 (0.50)
0.5	4	0.56	3	22.5	0.4	351	6	33.8 (0.53)
0.5	4	0.56	4	22.5	0.4	351	5	34.5 (0.54)
0.5	4	0.56	5	22.5	0.3	351	4	34.5 (0.54)
0.5	4	0.56	6	22.5	0.3	351	4	34.8 (0.54)
0.5	4	0.56	7	22.5	0.3	351	4	34.8 (0.54)
0.5	4	0.56	8	22.5	0.3	351	5	34.8 (0.54)
0.5	4	0.58	2	16.5	0.3	257	5	33.2 (0.52)
0.5	4	0.58	3	22.5	0.3	351	5	35.0 (0.55)
0.5	4	0.58	4	22.5	0.4	351	5	35.5 (0.55)
0.5	4	0.58	5	22.5	0.3	351	4	35.8 (0.56)
0.5	4	0.58	6	22.5	0.3	351	4	35.7 (0.56)
0.5	4	0.58	7	22.5	0.3	351	4	36.0 (0.56)
0.5	4	0.58	8	22.5	0.2	351	3	36.0 (0.56)
0.5	4	0.60	2	16.5	0.3	257	4	34.6 (0.54)
0.5	4	0.60	3	22.5	0.3	351	4	37.0 (0.58)
0.5	4	0.60	4	22.5	0.3	351	5	36.7 (0.57)
0.5	4	0.60	5	22.5	0.2	351	3	37.1 (0.58)
0.5	4	0.60	6	22.5	0.4	351	5	37.3 (0.58)
0.5	4	0.60	7	22.5	0.3	351	4	37.4 (0.58)
0.5	4	0.60	8	22.5	0.2	351	2	37.3 (0.58)
0.5	4	0.62	2	16.5	0.4	257	5	34.8 (0.54)
0.5	4	0.62	3	22.5	0.5	351	7	37.7 (0.59)
0.5	4	0.62	4	22.5	0.4	351	5	37.4 (0.58)
0.5	4	0.62	5	22.5	0.4	351	6	38.2 (0.60)
0.5	4	0.62	6	22.5	0.5	351	7	38.4 (0.60)
0.5	4	0.62	7	22.5	0.4	351	6	38.5 (0.60)
0.5	4	0.62	8	22.5	0.5	351	7	38.5 (0.60)
0.5	4	0.64	2	16.5	0.3	257	5	36.1 (0.56)
0.5	4	0.64	3	22.5	0.5	351	8	38.7 (0.60)
0.5	4	0.64	4	22.5	0.6	351	9	39.1 (0.61)
0.5	4	0.64	5	22.5	0.5	351	7	39.4 (0.61)
0.5	4	0.64	6	22.5	0.4	351	6	39.6 (0.62)
0.5	4	0.64	7	22.5	0.5	351	7	39.7 (0.62)
0.5	4	0.64	8	22.5	0.7	351	10	39.8 (0.62)
0.5	4	0.66	2	16.5	0.3	257	4	37.3 (0.58)
0.5	4	0.66	3	22.5	0.5	351	7	40.0 (0.62)
0.5	4	0.66	4	22.5	0.6	351	8	40.5 (0.63)
0.5	4	0.66	5	22.5	0.5	351	8	40.5 (0.63)
0.5	4	0.66	6	22.5	0.5	351	8	40.9 (0.64)
0.5	4	0.66	7	22.5	0.4	351	6	41.0 (0.64)
0.5	4	0.66	8	24.0	0.4	375	6	41.0 (0.64)
0.5	4	0.68	2	22.5	0.6	351	8	39.6 (0.62)
0.5	4	0.68	3	22.5	0.5	351	7	41.3 (0.64)
0.5	4	0.68	4	22.5	0.5	351	8	41.9 (0.65)
0.5	4	0.68	5	22.5	0.4	351	6	42.3 (0.66)
0.5	4	0.68	6	22.5	0.6	351	8	42.1 (0.66)
0.5	4	0.68	7	25.5	0.6	398	8	42.3 (0.66)
0.5	4	0.68	8	25.5	0.7	398	10	42.3 (0.66)
0.5	4	0.70	2	22.5	0.5	351	8	40.2 (0.63)
0.5	4	0.70	3	22.5	0.8	351	11	41.9 (0.66)
0.5	4	0.70	4	22.5	0.6	351	8	43.0 (0.67)
0.5	4	0.70	5	22.5	0.6	351	9	43.3 (0.68)
0.5	4	0.70	6	24.0	0.5	375	8	43.5 (0.68)
0.5	4	0.70	7	27.0	0.6	421	9	43.4 (0.68)
0.5	4	0.70	8	31.5	0.6	492	9	43.6 (0.68)
0.5	4	0.72	2	22.5	0.7	351	10	41.9 (0.66)
0.5	4	0.72	3	22.5	0.5	351	8	43.3 (0.68)
0.5	4	0.72	4	22.5	0.9	351	14	44.4 (0.69)
0.5	4	0.72	5	24.0	0.7	375	10	44.5 (0.70)
0.5	4	0.72	6	27.0	0.8	421	11	44.5 (0.69)
0.5	4	0.72	7	30.0	0.7	468	11	44.7 (0.70)
0.5	4	0.72	8	31.5	1.0	492	15	44.8 (0.70)
0.5	4	0.74	2	22.5	1.0	351	15	42.9 (0.67)
0.5	4	0.74	3	22.5	0.9	351	13	44.6 (0.70)
0.5	4	0.74	4	22.5	0.8	351	13	45.4 (0.71)
0.5	4	0.74	5	24.0	0.6	375	9	45.7 (0.71)
0.5	4	0.74	6	28.5	0.8	445	13	45.7 (0.71)
0.5	4	0.74	7	31.5	1.0	492	15	45.9 (0.72)
0.5	4	0.74	8	31.5	1.0	492	15	46.0 (0.72)
0.5	4	0.76	2	24.0	1.1	375	17	44.0 (0.69)
0.5	4	0.76	3	24.0	0.9	375	13	45.9 (0.72)
0.5	4	0.76	4	25.5	1.1	398	16	46.8 (0.73)
0.5	4	0.76	5	30.0	0.9	468	14	46.9 (0.73)
0.5	4	0.76	6	31.5	0.9	492	13	46.9 (0.73)
0.5	4	0.76	7	31.5	1.1	492	17	46.9 (0.73)
0.5	4	0.76	8	31.5	1.0	492	16	46.2 (0.72)
0.5	4	0.78	2	25.5	0.9	398	13	45.5 (0.71)
0.5	4	0.78	3	28.5	0.8	445	12	47.0 (0.73)
0.5	4	0.78	4	30.0	0.8	468	12	47.6 (0.74)
0.5	4	0.78	5	31.5	1.1	492	17	48.1 (0.75)
0.5	4	0.78	6	31.5	1.5	492	22	48.0 (0.75)
0.5	4	0.78	7	31.5	1.4	492	22	48.1 (0.75)
0.5	4	0.78	8	31.5	1.2	492	19	48.5 (0.76)
0.5	4	0.80	2	22.5	1.0	351	16	47.0 (0.74)
0.5	4	0.80	3	25.5	1.2	398	18	48.5 (0.76)
0.5	4	0.80	4	31.5	1.3	492	19	49.2 (0.77)
0.5	4	0.80	5	31.5	1.3	492	20	49.0 (0.77)
0.5	4	0.80	6	31.5	1.6	492	24	49.2 (0.77)
0.5	4	0.80	7	31.5	1.4	492	21	49.4 (0.77)
0.5	4	0.80	8	31.5	1.4	492	21	49.6 (0.77)
0.5	4	0.82	2	24.0	1.4	375	22	48.4 (0.76)
0.5	4	0.82	3	31.5	1.4	492	22	49.8 (0.78)
0.5	4	0.82	4	31.5	1.5	492	23	50.2 (0.78)
0.5	4	0.82	5	31.5	1.7	492	26	50.7 (0.79)
0.5	4	0.82	6	31.5	1.9	492	30	50.7 (0.79)
0.5	4	0.82	7	31.5	1.8	492	28	50.8 (0.79)
0.5	4	0.82	8	31.5	1.8	492	27	50.7 (0.79)
0.5	4	0.84	2	31.5	1.8	492	28	50.3 (0.79)
0.5	4	0.84	3	31.5	1.8	492	28	51.0 (0.80)
0.5	4	0.84	4	31.5	2.0	492	31	51.2 (0.80)
0.5	4	0.84	5	31.5	1.9	492	29	51.8 (0.81)
0.5	4	0.84	6	31.5	2.5	492	39	52.1 (0.81)
0.5	4	0.84	7	31.5	2.4	492	37	52.0 (0.81)
0.5	4	0.84	8	31.5	2.0	492	31	52.2 (0.82)
0.5	4	0.86	2	31.5	2.2	492	34	51.7 (0.81)
0.5	4	0.86	3	31.5	2.5	492	38	52.5 (0.82)
0.5	4	0.86	4	31.5	2.1	492	32	52.4 (0.82)
0.5	4	0.86	5	31.5	2.5	492	39	53.2 (0.83)
0.5	4	0.86	6	31.5	2.7	492	42	53.3 (0.83)
0.5	4	0.86	7	31.5	3.3	492	52	53.3 (0.83)
0.5	4	0.86	8	31.5	2.9	492	45	53.0 (0.83)
0.5	4	0.88	2	31.5	2.7	492	41	53.6 (0.84)
0.5	4	0.88	3	31.5	3.2	492	49	54.2 (0.85)
0.5	4	0.88	4	31.5	3.2	492	50	54.6 (0.85)
0.5	4	0.88	5	31.5	3.3	492	52	54.5 (0.85)
0.5	4	0.88	6	31.5	3.8	492	58	54.6 (0.85)
0.5	4	0.88	7	31.5	3.4	492	53	54.7 (0.86)
0.5	4	0.88	8	31.5	3.6	492	55	54.5 (0.85)
0.5	4	0.90	2	31.5	3.2	492	49	54.8 (0.86)
0.5	4	0.90	3	31.5	3.2	492	50	55.5 (0.87)
0.5	4	0.90	4	31.5	4.0	492	62	55.9 (0.87)
0.5	4	0.90	5	31.5	3.8	492	59	55.6 (0.87)
0.5	4	0.90	6	31.5	4.3	492	66	55.7 (0.87)
0.5	4	0.90	7	31.5	4.1	492	64	55.8 (0.87)
0.5	4	0.90	8	31.5	4.2	492	65	55.9 (0.87)
0.5	4	0.92	2	31.5	4.6	492	72	56.8 (0.89)
0.5	4	0.92	3	31.5	4.4	492	68	57.0 (0.89)
0.5	4	0.92	4	31.5	4.5	492	69	57.1 (0.89)
0.5	4	0.92	5	31.5	4.6	492	72	57.1 (0.89)
0.5	4	0.92	6	31.5	5.0	492	78	57.0 (0.89)
0.5	4	0.92	7	31.5	4.7	492	72	57.1 (0.89)
0.5	4	0.92	8	31.5	4.8	492	75	57.1 (0.89)
0.5	4	0.94	2	31.5	9.6	492	149	58.5 (0.91)
0.5	4	0.94	3	31.5	8.2	492	128	58.5 (0.91)
0.5	4	0.94	4	31.5	6.3	492	98	58.4 (0.91)
0.5	4	0.94	5	31.5	6.5	492	102	58.4 (0.91)
0.5	4	0.94	6	31.5	5.8	492	90	58.4 (0.91)
0.5	4	0.94	7	31.5	6.0	492	94	58.4 (0.91)
0.5	4	0.94	8	31.5	5.5	492	86	58.4 (0.91)
0.5	4	0.96	2	31.5	10.0	492	155	59.7 (0.93)
0.5	4	0.96	3	31.5	11.1	492	173	59.6 (0.93)
0.5	4	0.96	4	31.5	7.1	492	110	59.6 (0.93)
0.5	4	0.96	5	31.5	8.6	492	134	59.6 (0.93)
0.5	4	0.96	6	31.5	10.1	492	157	59.6 (0.93)
0.5	4	0.96	7	31.5	12.0	492	187	59.6 (0.93)
0.5	4	0.96	8	31.5	9.5	492	148	59.6 (0.93)
0.5	4	0.98	2	31.5	24.6	492	384	60.8 (0.95)
0.5	4	0.98	3	31.5	22.8	492	355	60.8 (0.95)
0.5	4	0.98	4	31.5	21.7	492	338	60.8 (0.95)
0.5	4	0.98	5	31.5	20.3	492	316	60.8 (0.95)
0.5	4	0.98	6	31.5	19.0	492	297	60.8 (0.95)
0.5	4	0.98	7	31.5	18.7	492	291	60.8 (0.95)
0.5	4	0.98	8	31.5	16.5	492	257	60.8 (0.95)
0.5	4	1.00	2	31.5	22.6	492	353	62.0 (0.97)
0.5	4	1.00	3	31.5	22.6	492	353	62.0 (0.97)
0.5	4	1.00	4	31.5	22.6	492	353	62.0 (0.97)
0.5	4	1.00	5	31.5	22.6	492	353	62.0 (0.97)
0.5	4	1.00	6	31.5	22.6	492	353	62.0 (0.97)
0.5	4	1.00	7	31.5	22.6	492	353	62.0 (0.97)
0.5	4	1.00	8	31.5	22.6	492	353	62.0 (0.97)
0.5	5	0.50	2	16.5	0.1	257	2	28.9 (0.45)
0.5	5	0.50	3	22.5	0.2	351	3	30.7 (0.48)
0.5	5	0.50	4	28.5	0.3	445	4	31.0 (0.48)
0.5	5	0.50	5	28.5	0.2	445	3	31.1 (0.49)
0.5	5	0.50	6	28.5	0.2	445	3	31.1 (0.49)
0.5	5	0.50	7	28.5	0.2	445	2	31.1 (0.49)
0.5	5	0.50	8	28.5	0.2	445	3	31.1 (0.49)
0.5	5	0.52	2	22.5	0.2	351	3	30.0 (0.47)
0.5	5	0.52	3	28.5	0.3	445	4	31.7 (0.50)
0.5	5	0.52	4	28.5	0.3	445	5	32.2 (0.50)
0.5	5	0.52	5	28.5	0.3	445	4	32.3 (0.50)
0.5	5	0.52	6	28.5	0.3	445	5	32.4 (0.51)
0.5	5	0.52	7	28.5	0.3	445	5	32.4 (0.51)
0.5	5	0.52	8	28.5	0.3	445	5	32.4 (0.51)
0.5	5	0.54	2	22.5	0.3	351	5	31.1 (0.49)
0.5	5	0.54	3	28.5	0.4	445	5	32.9 (0.51)
0.5	5	0.54	4	28.5	0.4	445	5	33.4 (0.52)
0.5	5	0.54	5	28.5	0.3	445	5	33.4 (0.52)
0.5	5	0.54	6	28.5	0.4	445	6	33.5 (0.52)
0.5	5	0.54	7	28.5	0.4	445	6	33.4 (0.52)
0.5	5	0.54	8	28.5	0.3	445	5	33.6 (0.52)
0.5	5	0.56	2	22.5	0.2	351	3	31.9 (0.50)
0.5	5	0.56	3	28.5	0.3	445	5	34.1 (0.53)
0.5	5	0.56	4	28.5	0.4	445	6	34.4 (0.54)
0.5	5	0.56	5	28.5	0.5	445	7	34.8 (0.54)
0.5	5	0.56	6	28.5	0.5	445	8	34.7 (0.54)
0.5	5	0.56	7	28.5	0.5	445	7	34.8 (0.54)
0.5	5	0.56	8	28.5	0.5	445	7	34.8 (0.54)
0.5	5	0.58	2	22.5	0.4	351	5	33.7 (0.53)
0.5	5	0.58	3	28.5	0.4	445	6	35.3 (0.55)
0.5	5	0.58	4	28.5	0.5	445	8	35.6 (0.56)
0.5	5	0.58	5	28.5	0.6	445	9	36.0 (0.56)
0.5	5	0.58	6	28.5	0.6	445	9	36.1 (0.56)
0.5	5	0.58	7	28.5	0.5	445	7	36.1 (0.56)
0.5	5	0.58	8	28.5	0.5	445	7	35.9 (0.56)
0.5	5	0.60	2	22.5	0.3	351	5	35.2 (0.55)
0.5	5	0.60	3	28.5	0.4	445	6	36.6 (0.57)
0.5	5	0.60	4	28.5	0.6	445	9	37.2 (0.58)
0.5	5	0.60	5	28.5	0.6	445	8	37.2 (0.58)
0.5	5	0.60	6	28.5	0.7	445	10	37.1 (0.58)
0.5	5	0.60	7	28.5	0.5	445	7	37.3 (0.58)
0.5	5	0.60	8	28.5	0.6	445	9	37.2 (0.58)
0.5	5	0.62	2	22.5	0.5	351	7	36.4 (0.57)
0.5	5	0.62	3	28.5	0.8	445	11	37.9 (0.59)
0.5	5	0.62	4	28.5	0.5	445	7	38.2 (0.60)
0.5	5	0.62	5	28.5	0.6	445	8	38.5 (0.60)
0.5	5	0.62	6	28.5	0.6	445	9	38.5 (0.60)
0.5	5	0.62	7	28.5	0.6	445	9	38.6 (0.60)
0.5	5	0.62	8	28.5	0.6	445	9	38.5 (0.60)
0.5	5	0.64	2	22.5	0.4	351	6	37.1 (0.58)
0.5	5	0.64	3	28.5	0.5	445	7	38.9 (0.61)
0.5	5	0.64	4	28.5	0.7	445	11	39.6 (0.62)
0.5	5	0.64	5	28.5	0.7	445	11	39.5 (0.62)
0.5	5	0.64	6	28.5	0.6	445	9	39.8 (0.62)
0.5	5	0.64	7	28.5	0.7	445	10	39.8 (0.62)
0.5	5	0.64	8	28.5	0.8	445	12	39.8 (0.62)
0.5	5	0.66	2	22.5	0.4	351	6	38.1 (0.60)
0.5	5	0.66	3	28.5	0.8	445	12	40.4 (0.63)
0.5	5	0.66	4	28.5	0.7	445	10	40.6 (0.63)
0.5	5	0.66	5	28.5	0.8	445	12	40.9 (0.64)
0.5	5	0.66	6	28.5	0.7	445	10	41.1 (0.64)
0.5	5	0.66	7	30.0	0.8	468	12	40.9 (0.64)
0.5	5	0.66	8	30.0	0.7	468	11	41.1 (0.64)
0.5	5	0.68	2	22.5	0.6	351	8	39.6 (0.62)
0.5	5	0.68	3	28.5	0.7	445	11	41.7 (0.65)
0.5	5	0.68	4	28.5	0.9	445	13	42.0 (0.66)
0.5	5	0.68	5	28.5	0.7	445	10	42.3 (0.66)
0.5	5	0.68	6	30.0	0.8	468	12	42.3 (0.66)
0.5	5	0.68	7	31.5	0.7	492	10	42.3 (0.66)
0.5	5	0.68	8	31.5	0.7	492	11	42.3 (0.66)
0.5	5	0.70	2	22.5	0.6	351	8	40.8 (0.64)
0.5	5	0.70	3	28.5	0.7	445	11	42.4 (0.66)
0.5	5	0.70	4	28.5	0.8	445	13	43.4 (0.68)
0.5	5	0.70	5	30.0	1.0	468	15	43.3 (0.68)
0.5	5	0.70	6	31.5	0.8	492	12	43.4 (0.68)
0.5	5	0.70	7	31.5	0.9	492	14	43.5 (0.68)
0.5	5	0.70	8	31.5	0.9	492	14	43.6 (0.68)
0.5	5	0.72	2	22.5	1.0	351	14	42.8 (0.67)
0.5	5	0.72	3	28.5	0.9	445	14	43.8 (0.68)
0.5	5	0.72	4	30.0	0.9	468	13	44.5 (0.70)
0.5	5	0.72	5	31.5	1.0	492	16	44.7 (0.70)
0.5	5	0.72	6	31.5	1.3	492	20	44.6 (0.70)
0.5	5	0.72	7	31.5	0.8	492	11	44.8 (0.70)
0.5	5	0.72	8	31.5	0.9	492	14	44.7 (0.70)
0.5	5	0.74	2	22.5	0.8	351	13	43.0 (0.67)
0.5	5	0.74	3	30.0	1.4	468	21	45.2 (0.71)
0.5	5	0.74	4	31.5	1.3	492	19	45.7 (0.71)
0.5	5	0.74	5	31.5	1.2	492	18	45.9 (0.72)
0.5	5	0.74	6	31.5	1.3	492	21	46.0 (0.72)
0.5	5	0.74	7	31.5	1.2	492	18	46.0 (0.72)
0.5	5	0.74	8	31.5	1.4	492	21	46.0 (0.72)
0.5	5	0.76	2	28.5	1.0	445	15	44.9 (0.70)
